COD_MUNICIPIO;NM_MUNICIPIO;UF;AGUA_ENCANADA_PRINCIPAL;NAO_POSSUI_AGUA_ENCANADA;NAO_POSSUI_LIGACAO_ESGOTO;NAO_TINHAM_BANHEIRO_NEM_SANITARIO;PERC_COLETA_LIXO;PERC_ACESSO_INTERNET;PERC_ALFA_15MAIS;QTD_FORM_SUP_EDUC;QTD_FORM_SUP;TX_CRESC_GEO;DENSIDADE_DEMO;INDICE_ENVELHECIMENTO;POP_PRETA;POP_PARDA;POP;PIB_BRUTO;PARTICIPACAO_PIB_UF;PARTICIPACAO_PIB_MESOREGIAO;TX_PESSOAS_PRETA_OU_PARDA;PIB_POR_HABITANTE;GINI;TX_HOMICIDIO;TX_SUICIDIO;EXPORTACAO_PERCAPITA;POUPANCA_PERCAPITA;ARRECADACAO_TOTAL_IMPOSTOS_PERCAPITA;DESP_CIENCIA_TEC_PERCAPITA;VALOR_TOTAL_BF_PERCAPITA;DESP_LEGISLATIVO_PERCAPITA;RECEITA_IPTU_PERCAPITA;COTA_PARTE_FPM_PERCAPITA;DESP_SAUDE_SANEAMENTO_PERCAPITA;OPERACOES_CREDITO_PERCAPITA;INDICADOR_REND_P_FUND;SAEB_MEDIA_FUND;IDEB_2021_FUND;INDICADOR_REND_P_ENS_MEDIO;SAEB_MEDIA_ENS_MEDIO;IDEB_2021_ENS_MEDIO
4318440;sao jorge;RS;87.17;3.42;42.29;NA;98.8;88.8;97.61;64;311;0.19;23.18;212.94;62;330;2912;133331;0.02;0.18;0.134615384615385;45.7867445054945;0.39;0;34.34;NA;1.22254455878118;177.772409429188;58.5018543956044;4.31387362637363;135.469007554945;94.7030940934066;4820.18987637363;2211.41827266484;0.921211618119402;1;6.336455;6.3;1;4.927101;4.9
4318457;sao jose das missoes;RS;90.67;3.54;0.54;NA;58.8;74.25;92.21;42;149;-1.17;24.07;160.52;50;505;2362;93350;0.02;0.08;0.234970364098222;39.5215918712955;0.43;0;42.34;NA;NA;125.864526472514;NA;43.4860287891617;335.751151566469;54.8399280270957;5942.58813717189;2541.67351397121;NA;1;-;-;0.877999;4.636915;4.1
4318465;sao jose do herval;RS;47.8;24.7;5.34;0.53;83.04;68.76;89.77;37;142;-1.22;18.48;152.92;22;492;1902;59112;0.01;0.05;0.270241850683491;31.0788643533123;0.58;0;0;6.48159831756046;NA;128.105535681033;5.85750262881178;0.0493322818086225;248.721624605678;76.7056361724501;7379.80700315457;2925.60831756046;NA;-;-;-;0.94362;-;-
4318481;sao jose do hortencio;RS;89.37;2.95;24.51;NA;99.23;82.69;98.27;84;366;0.69;69.8;143.52;51;261;4447;117865;0.02;0.05;0.070159658196537;26.5043849786373;0.28;0;22.49;116.688778952103;0.847856495869912;177.015331980613;NA;2.4391724758264;65.0092489318642;102.879786372836;3156.37349224196;1780.5866224421;0.486830437347043;0.969826;6.855971;6.6;0.912984;4.959252;4.5
4318499;sao jose do inhacora;RS;82.11;2.51;0.21;0.1;89.23;83.89;97.24;56;219;0.75;30.95;210.17;23;133;2406;183793;0.03;0.15;0.0648379052369077;76.3894430590191;0.36;0;83.13;619.394430590191;NA;160.735494502602;NA;3.41105569409809;191.649733998337;101.032364921031;5833.91226932668;2487.16654613466;NA;NA;NA;NA;NA;NA;NA
4318507;sao jose do norte;RS;50.43;45.98;38.61;0.06;95.42;77.3;88.26;306;1375;-0.02;23.74;124.61;2109;4653;25443;792698;0.14;1.89;0.265770545926188;31.1558385410525;0.43;19.65;11.79;976.332979601462;2.32633515439215;252.749990994929;NA;24.5402271744684;153.17370632394;102.98992807452;1287.25321109932;1208.38480878827;2.42826023658222;0.947104;5.942187;5.6;0.85417;-;-
4318606;sao jose do ouro;RS;61.36;22.28;48.79;NA;85.76;86.96;94.85;114;904;-0.08;20.38;171.87;57;1013;6834;463017;0.08;0.38;0.156570090722856;67.7519754170325;0.55;29.27;14.63;NA;2.78480017685577;225.546793405375;NA;15.8826455955517;127.206830553117;78.2761940298507;1677.88845917471;1050.352976295;19.547197259254;0.986611;6.774795;6.7;0.973782;-;-
4318614;sao jose do sul;RS;78.18;11.29;4.89;NA;98.81;78.83;98.2;30;181;1.22;43.46;165.18;45;163;2380;94018;0.02;0.04;0.0873949579831933;39.5033613445378;0.39;0;0;NA;NA;157.143744999711;NA;5.11554621848739;220.703029411765;59.9443655462185;5897.64408403361;2446.89448739496;NA;1;6.761765;6.8;-;-;-
4318622;sao jose dos ausentes;RS;61.82;36.12;58.46;NA;91.71;78.75;96.12;73;207;2;3.55;61.35;171;885;4172;155631;0.03;0.21;0.253116011505273;37.3036912751678;0.48;119.85;0;156.054889741131;1.2336260716757;229.610146323148;NA;25.6366251198466;213.681325503356;55.4885091083413;3364.42783317354;1674.21543624161;12.4080892639206;0.993852;-;-;0.967708;-;-
4318705;sao leopoldo;RS;96.03;2.61;93.8;0.03;99.27;91.81;97.62;3148;26690;0.13;2110.58;89.24;13011;33145;217409;10855366;1.87;4.42;0.212300318754053;49.9306192475932;0.53;14.26;8.74;2707.56219843705;2.23520576684703;664.822838020188;2.80141263701135;24.8076160600527;58.1780069822317;391.195337865498;552.058933024852;1641.23115763377;5.35624987438781;0.993793;5.851777;5.8;0.774225;-;-
4318804;sao lourenco do sul;RS;66.99;32.61;54.33;0.5;74.42;86.66;96.05;737;3760;-0.22;20.62;154.65;2902;2619;41989;1701063;0.29;4.06;0.131486817976137;40.5121103146062;0.46;4.76;14.29;23.3926504560718;2.5824711736616;318.43461104202;NA;0.0182423968182143;99.3011102907904;193.287832527567;1114.29127414323;907.585321870014;6.52249911790352;0.914437;5.929675;5.4;0.90934;-;-
4318903;sao luiz gonzaga;RS;86.08;10.24;40.64;0.03;94.86;83.52;95.7;747;4783;0.05;26.82;112.05;823;7522;34752;1903777;0.33;1.57;0.240130064456722;54.7817967311234;0.5;11.51;25.9;445.13898480663;2.04253033291508;319.238220144435;NA;19.0625575506446;131.53264013582;155.775267322744;1077.07127848757;785.184321190147;10.8300552524166;0.997595;6.154813;6.1;0.797279;4.912621;3.9
4319000;sao marcos;RS;85.96;10.87;86.89;NA;97.8;89.2;97.96;284;2086;0.4;82.31;141.23;545;2371;21084;1145389;0.2;1.53;0.138303927148549;54.3250332005312;0.41;14.23;9.49;1093.40229557959;5.41977064419299;374.772116501546;NA;8.24198444317966;56.909610130905;223.634720166951;58.6909514323658;1094.83533058243;5.68950417355933;0.998187;6.666752;6.7;0.950211;4.752053;4.5
4319109;sao martinho;RS;77.21;16.02;0.86;NA;80.64;86.56;95.94;131;583;-0.43;32.01;185.09;78;806;5481;354028;0.06;0.29;0.161284437146506;64.5918627987594;0.47;0;29.37;NA;1.12192214706703;203.271843117853;NA;8.99215471629265;136.077164750958;NA;2560.9182484948;1752.3136562671;7.74530290415981;0.932466;6.608584;6.2;0.879285;5.477098;4.8
4319125;sao martinho da serra;RS;55.8;36.18;1.39;0.17;70.62;70.88;92.53;74;177;-0.93;4.27;181.37;40;287;2860;336098;0.06;1.29;0.114335664335664;117.516783216783;0.49;34.97;34.97;NA;0.851361266957203;465.790442887199;NA;49.0863636363636;337.516146853147;62.9205839160839;NA;2253.15849300699;1.01804297316496;1;-;-;0.942623;4.532795;4.3
4319158;sao miguel das missoes;RS;77.6;5.28;12.05;NA;63.91;83.02;94.84;119;583;-0.42;5.74;128.01;94;1899;7056;867928;0.15;0.72;0.282454648526077;123.00566893424;0.54;0;0;0.0425170068027211;0.612669160617871;397.546168166457;9.545589569161;0.0451303854875283;187.386720521542;176.502905328798;1900.83364937642;1497.81304138322;10.6220842924036;0.997577;5.396281;5.4;0.913206;-;-
4319208;sao nicolau;RS;87.93;9.04;2.25;0.1;82.61;71.28;89.74;104;383;-0.93;10.54;142.11;142;1692;5118;228045;0.04;0.19;0.358343102774521;44.5574443141852;0.5;0;39.08;NA;0.232158301515338;201.88279959693;NA;77.6860101602188;238.0796346229;180.538184837827;2742.24181711606;1567.69202227433;0.766540387865436;1;6.225608;6.2;0.901309;-;-
4319307;sao paulo das missoes;RS;94.89;1.84;1.17;NA;87.23;85.4;94.97;98;524;-0.7;26.1;204.55;81;884;5846;200547;0.03;0.17;0.165070133424564;34.304994868286;0.42;0;0;NA;1.30258273515506;155.322794384527;NA;18.9426958604174;104.295417379405;93.9185220663702;2401.02513171399;1396.63054054054;4.66928508235669;1;6.727749;6.7;0.964311;5.366152;5.2
4319356;sao pedro da serra;RS;92.74;1.91;18.26;NA;99.69;90.15;97.32;73;267;0.57;100.78;104.82;51;232;3548;113227;0.02;0.05;0.0797632468996618;31.912908680947;0.42;0;28.18;44.5346674182638;NA;245.214713497129;NA;1.21448703494927;148.401575535513;194.557694475761;3956.14231116122;1759.73661217587;NA;1;6.622304;6.6;NA;NA;NA
4319364;sao pedro das missoes;RS;84.65;8.35;0.15;NA;66.62;73.36;91.63;29;138;-0.59;21.99;130.34;23;439;1757;114177;0.02;0.09;0.262948207171315;64.9840637450199;0.48;0;56.92;NA;NA;103.260962770782;NA;25.4393853158793;445.432196926579;NA;3601.1852760387;3239.57712578258;NA;-;-;-;0.830393;-;-
4319372;sao pedro do butia;RS;95.72;0.17;0.26;NA;97.18;86.66;98.11;74;335;0.55;28.54;171.13;29;340;3070;161663;0.03;0.13;0.120195439739414;52.6589576547231;0.46;0;0;17.6723127035831;NA;230.622476420275;NA;6.66514657980456;239.950260586319;142.292892508143;4572.11495765472;1718.17329641694;NA;1;6.66814;6.7;0.953233;5.652808;5.4
4319406;sao pedro do sul;RS;73.74;23;57.81;0.08;85.58;75.56;96.23;296;1506;-0.41;17.84;168.34;463;1833;15577;532255;0.09;2.04;0.147396802978751;34.1692880528985;0.48;6.42;38.52;NA;3.06219728365979;271.116036528129;1.23031970212493;35.7089298324453;95.5097316556461;206.553075046543;1501.8288617834;1326.13884252423;6.6775194907036;0.995583;6.043766;6;0.865735;-;-
4319505;sao sebastiao do cai;RS;58.76;23.05;62.78;NA;99.31;87.99;97;410;2347;0.45;213.73;107.46;993;2655;24428;899457;0.15;0.37;0.149336826592435;36.8207384968069;0.44;28.66;4.09;3398.26756181431;2.92757805447522;384.140019721948;NA;15.4424840347143;38.2077779597184;253.719124774849;1340.73945677092;1055.25832691993;4.33746903290744;0.927341;5.972995;5.5;0.872432;-;-
4319604;sao sepe;RS;80.74;12.43;73.86;0.07;89.79;81.42;94.47;507;2233;-0.95;9.62;162.81;2403;2428;21219;1331316;0.23;5.1;0.227673311654649;62.7416937650219;0.51;14.14;9.43;59.8716244874876;1.81261210316144;353.895853781854;NA;22.0728592299354;124.453593477544;225.865981903011;1543.50269334087;1179.88151468024;4.58510856580855;0.996984;5.811356;5.8;0.89068;-;-
4319703;sao valentim;RS;59.08;38.74;13.8;0.08;82.57;73.87;92.08;70;321;-0.89;21.13;212.84;33;409;3264;135540;0.02;0.11;0.135416666666667;41.5257352941176;0.53;0;30.64;NA;NA;297.401211437472;NA;12.0805759803922;224.962757352941;100.656648284314;4300.36547794118;1830.04820159314;NA;0.956793;6.880232;6.6;0.910292;-;-
4319711;sao valentim do sul;RS;48.58;24.23;21.28;NA;95.51;86.66;98.31;39;194;0.15;24.02;226.62;15;207;2207;95575;0.02;0.13;0.10058903488899;43.3053919347531;0.45;135.93;0;1739.20389669234;NA;204.965740842051;NA;3.091073855913;252.858364295424;94.3417036701405;6359.94241957408;2137.83012233802;NA;0.993432;6.834446;6.8;0.954647;-;-
4319737;sao valerio do sul;RS;87.41;6.05;2.91;0.24;52.42;52.3;90.71;38;177;-0.33;23.68;76.27;28;67;2543;90429;0.02;0.07;0.037357451828549;35.5599685410932;0.57;0;0;NA;NA;51.9623686824534;NA;51.2221785292961;391.378084939048;19.4145694062131;5519.61970900511;2192.67269760126;NA;0.972382;6.232895;6.1;0.632633;-;-
4319752;sao vendelino;RS;91.78;1.29;37.56;NA;98.36;77.58;98.67;23;205;1.1;70.49;117.17;24;207;2251;95747;0.02;0.04;0.102621057307863;42.535317636606;0.29;0;44.42;308.767214571302;1.24994081009307;274.925693206106;NA;0.00216792536650378;227.717170146601;138.829435806308;6235.62546423812;2633.22822301199;0.85381017464749;1;7.024876;7;0.955346;4.838685;4.6
4319802;sao vicente do sul;RS;75.68;23.16;50.21;NA;88.9;82.58;95.49;124;870;-0.35;6.89;129.85;367;1592;8097;730553;0.13;2.8;0.241941459799926;90.2251451154749;0.52;12.35;12.35;805.920340866988;0.851823981710794;349.030215784166;NA;36.8577250833642;136.041149808571;188.314931456095;1733.53006298629;1559.87470915154;8.18229068521818;0.936552;5.971922;5.6;0.76874;-;-
4319901;sapiranga;RS;59.51;18.87;91.84;NA;99.64;92.28;97.24;960;5424;0.3;554.31;79.2;1953;12839;75648;3615584;0.62;1.47;0.195537225042301;47.7948392554992;0.41;15.86;25.12;2526.59265281303;2.3011093876383;416.100625517788;NA;17.3765069796954;70.2942406937394;273.560929965102;804.044643612521;831.097351020516;4.38972375448353;0.959887;6.404611;6.1;0.886943;-;-
4320008;sapucaia do sul;RS;90.39;6.01;90.66;0.03;99.72;89.55;97.36;1589;11242;0.07;2268.05;90.7;9021;18745;132107;4204060;0.72;1.71;0.210178113196121;31.8231433610634;0.44;21.95;11.35;375.370479989705;1.64338821541999;291.718723512276;NA;25.8960312473979;54.1074354879;157.715947830168;638.837400062071;1295.13689865034;3.0581034534905;0.940823;5.922127;5.6;0.81044;-;-
4320107;sarandi;RS;91.52;3.72;70.06;0.01;94.87;91.52;96.98;430;2985;0.59;64.97;99.23;853;3970;22851;1299134;0.22;1.07;0.211062973174041;56.8523915802372;0.52;2.53;3.38;84.3915364754278;2.96497810775772;438.650526314879;NA;16.0144413811212;154.714890814406;156.02003107085;1433.26697912564;1098.67302262483;9.91872412415697;1;6.263867;6.3;0.961841;4.947081;4.8
4320206;seberi;RS;81.57;5.3;4.36;0.02;84.17;81.82;95.13;287;1394;0.77;39.72;115.48;385;1878;11950;617243;0.11;0.51;0.189372384937238;51.6521338912134;0.52;16.74;8.37;6216.84928870293;0.630607662906536;497.599957018524;NA;15.9689539748954;98.2647774058577;133.641652719665;1566.12472803347;1338.62683682008;14.0253097148293;0.998794;6.565668;6.6;0.863079;4.962947;4.3
4320230;sede nova;RS;80.99;4.59;0.47;0.09;73.22;78.35;93.13;38;229;-0.89;22.66;152.46;75;541;2704;157534;0.03;0.13;0.227810650887574;58.2596153846154;0.56;0;0;NA;NA;129.700266140959;NA;0.0200628698224852;233.585480769231;71.6908801775148;5190.97383505917;2179.59195266272;NA;0.929827;6.233403;5.8;0.930606;-;-
4320263;segredo;RS;74.54;18.27;0.04;0.26;38.95;78.54;91.67;60;349;-1.32;24.51;129.89;110;1517;6009;163087;0.03;0.39;0.27076052587785;27.1404559826926;0.48;0;16.64;NA;0.411591787116975;94.3578420083668;NA;30.1336328840073;138.393572973873;53.2550174737893;2335.8949775337;1099.65390247961;0.78073386518439;0.992355;6.104211;6.1;0.89335;-;-
4320305;selbach;RS;75.9;11.52;2.37;NA;94.44;87.27;97.21;95;739;0.3;28.94;148.34;95;850;5107;375173;0.06;0.31;0.185040140982965;73.4625024476209;0.47;0;39.16;NA;0.375471160878167;380.016704398849;NA;11.6136675151752;157.084378304288;298.063796749559;2748.46150773448;1543.90507342863;0.993287200542119;0.989324;6.352628;6.3;1;5.066514;5.1
4320321;senador salgado filho;RS;87.36;2.59;0.96;NA;69.35;70.02;95.33;25;158;-0.43;18.18;172.95;33;301;2673;149058;0.03;0.12;0.124953236064347;55.7643097643098;0.42;0;37.41;NA;NA;126.650356757573;NA;18.5263748597082;327.360912832024;73.6407070707071;5251.17580246914;2192.66809577254;NA;1;6.093573;6.1;1;5.092909;5.1
4320354;sentinela do sul;RS;35.94;59.36;10.81;0.09;87.81;70.27;93.63;76;340;0.17;18.81;156.63;378;765;5306;136266;0.02;0.06;0.21541650961176;25.6814926498304;0.47;18.85;18.85;16.4579721070486;0.460496933949906;152.118250425771;NA;30.6032793064455;116.775710516397;53.0808292499058;2421.50714851112;1261.42059743686;0.610761203640181;-;-;-;0.919157;-;-
4320404;serafina correa;RS;91.04;2.65;2.42;0.02;97.75;92.41;97.85;331;1997;1.46;103.86;108.37;659;2097;16961;782299;0.13;1.04;0.162490419196981;46.1234007428807;0.36;29.48;5.9;144.253640705147;4.50433825079463;424.7726247503;NA;0.00493956724249749;99.3087200047167;293.978159896233;1655.13814574612;1652.51791050056;9.8974427595265;0.997793;6.593018;6.6;0.928067;-;-
4320453;serio;RS;67.44;9.74;0.64;NA;90;71.41;90.83;28;143;-1.33;19.78;212.26;23;100;1941;59571;0.01;0.14;0.0633693972179289;30.6908809891808;0.37;51.52;206.08;NA;NA;214.5541970484;NA;11.1159196290572;251.06048428645;50.9734260690366;7231.52649149923;3296.2685007728;NA;-;-;-;0.984536;4.77701;4.7
4320503;sertao;RS;57.55;12.46;8.81;NA;73.94;86.76;96.93;98;676;-1.06;12.58;183.23;234;593;5541;534501;0.09;0.44;0.149251037718823;96.4629128316188;0.46;0;54.14;40.7200866269626;1.61705386202545;320.708294964261;NA;18.6058473199783;269.521840822956;148.43328099621;2533.18767731456;1758.45625157914;13.6059220064138;0.992798;6.271783;6.2;0.934152;-;-
4320552;sertao santana;RS;22.05;71.22;13.73;0.09;94.97;74.79;95.31;110;477;0.02;23.26;162.84;221;586;5863;314766;0.05;0.13;0.137642844959918;53.6868497356302;0.6;0;68.22;467.030701006311;2.17543234112086;131.127907397002;NA;17.1238273921201;225.161437830462;75.0641361077947;2394.06326454034;1198.44230428108;3.37003108681566;0.997577;6.046384;6;0.940812;4.521911;4.3
4320578;sete de setembro;RS;95.26;1.15;1.01;NA;55.03;62.97;95.72;12;122;-1.23;14.16;224.48;22;204;1830;105651;0.02;0.09;0.123497267759563;57.7327868852459;0.47;0;0;NA;NA;121.172666435147;NA;21.3158469945355;333.195655737705;87.6730273224044;7617.96880874317;2480.14263934426;NA;-;-;-;-;-;-
4320602;severiano de almeida;RS;46.52;27.12;17.04;0.08;88.31;82.66;96.74;29;239;-1;20.32;200.61;32;206;3406;149412;0.03;0.12;0.0698766881972989;43.8672930123312;0.43;0;29.36;NA;0.592195311514533;223.179639588487;NA;5.16617733411627;123.081048150323;112.356564885496;4121.07836758661;1707.88406635349;0.831736392485291;1;7.464736;7.5;0.925661;4.822269;4.5
4320651;silveira martins;RS;62.86;23.95;38.91;NA;96.07;88.34;96.33;47;286;-1.51;17;218.44;45;285;2028;86630;0.01;0.33;0.162721893491124;42.7169625246548;0.5;49.31;0;117.274654832347;3.1226735019961;404.893261924088;NA;20.9235700197239;307.00641025641;260.107549309665;6901.65894970414;1800.72639053254;1.11068718691701;-;-;-;0.919579;-;-
4320677;sinimbu;RS;44.26;47.26;16.31;0.78;80.41;70.99;94.46;68;315;-1.33;16.81;170.5;144;1344;8578;213480;0.04;0.51;0.17346700862672;24.8869200279786;0.48;11.66;46.63;31.0975751923525;0.563031641052635;122.871897453266;NA;24.7014455584052;107.079951037538;49.28973536955;2181.76620424341;1482.74613313127;0.65251107615211;0.954234;6.270815;6;0.950152;5.415502;5.1
4320701;sobradinho;RS;85.36;9.67;12.84;0.18;93.34;87.17;95.28;298;1685;-0.03;110.43;117.98;637;2429;14226;438641;0.08;1.04;0.215520877266976;30.8337550963025;0.5;11.78;3.93;389.294390552509;3.36119433550699;292.272074298919;NA;20.2594545198932;68.7143659496696;179.065518065514;1600.06234500211;1002.13291438212;6.9260266414577;0.995788;6.04477;6;0.934391;-;-
4320800;soledade;RS;90.75;5.57;81.64;0.03;90.52;82.35;94.51;776;3780;-0.01;24.68;104.98;682;5283;29991;1405191;0.24;1.16;0.198893001233703;46.8537561268381;0.52;23.34;20.01;NA;1.83271899798809;370.295310937851;NA;30.691440765563;95.2737564602714;174.166023807142;1248.05378513554;818.165278917008;5.06619693873525;0.99119;5.800119;5.7;0.93157;4.59566;4.3
4320859;tabai;RS;36.58;54.3;2.06;NA;94.78;79.64;94.66;65;246;0.64;47.08;103.29;101;343;4461;142085;0.02;0.34;0.0995292535305985;31.8504819547187;0.41;0;22.42;NA;NA;107.450697412709;NA;15.7693342299933;208.821423447657;38.0852790854069;3146.46781439139;1316.90816633042;NA;0.938663;6.47221;6.1;0.834024;-;-
4320909;tapejara;RS;90.21;6.7;47.24;0.01;98.36;90.53;97.71;482;3942;2.05;103.15;88.14;789;4696;24557;1644543;0.28;1.35;0.223357902023863;66.9684000488659;0.44;18.9;25.21;1291.05065765362;2.64797460695601;564.890796018691;2.10449159099239;13.2319501567781;69.3057531457426;402.731214724926;1333.69643889726;957.120648694873;6.26875654262899;0.999197;6.090327;6.1;0.918023;-;-
4321006;tapera;RS;90.77;2.57;37.74;NA;95.73;87.63;95.44;150;1335;0.11;58.87;119.64;310;1994;10592;640273;0.11;0.53;0.217522658610272;60.4487348942598;0.45;18.88;18.88;168.875377643505;1.1443667572323;472.132569016764;NA;7.01746601208459;75.6707732250755;262.828821752266;1766.9175320997;1345.07424282477;12.2091792287347;0.992958;6.827851;6.8;0.955483;5.073918;4.8
4321105;tapes;RS;86.44;12.66;78.04;0.07;96.92;79.84;94.33;269;1471;-1.03;18.24;144;1567;2250;14695;603911;0.1;0.25;0.259748213678122;41.0963593058864;0.51;40.83;13.61;7.84872405580129;2.96950090617561;427.889963588771;NA;22.005920381082;157.320270159918;338.400215039129;1910.36310377679;1249.10478530112;7.01802458482484;0.938972;5.84043;5.5;0.81779;4.928017;4
4321204;taquara;RS;60.03;34.03;65.52;0.02;98.7;85.78;96.73;1177;5578;-0.21;117.64;109.21;2671;7219;53242;1568872;0.27;0.64;0.18575560647609;29.4668119154051;0.5;16.9;13.15;73.10784718831;2.34478093867343;346.389580191426;NA;14.8356748431689;63.6248420419969;153.63591826002;966.657413132489;773.543405018594;4.30949679555045;0.994992;6.069059;6;0.847437;-;-
4321303;taquari;RS;88.67;6.89;17.45;0.04;98.81;84.01;95.49;552;2740;-0.29;72;116.56;812;1738;25198;1094080;0.19;2.61;0.101198507818081;43.4193189935709;0.5;23.81;15.87;1443.12893880467;2.00789870070537;343.452602071721;NA;0.0229232478768156;61.5552777998254;179.238652670847;1299.76916620367;1179.27654099532;4.10259170108453;0.962881;6.057682;5.8;0.912827;4.693944;4.3
4321329;taquarucu do sul;RS;86.67;5.61;2.98;NA;95.61;85.53;94.87;76;460;0.42;40.55;141.28;37;521;3119;188857;0.03;0.16;0.178903494709843;60.550496954152;0.53;0;0;NA;NA;154.715650345066;NA;11.8919525488939;192.290932991343;76.5291888425778;4500.28628406541;2569.87818852196;NA;1;6.991821;7;0.873515;4.874294;4.3
4321352;tavares;RS;16.67;74.41;27.78;NA;87.78;80.52;91.49;65;280;-0.22;8.54;166.15;460;840;5212;124253;0.02;0.05;0.249424405218726;23.8397927858787;0.42;57.56;0;NA;1.08047741927957;102.595795797077;NA;35.4992325402916;223.052216039908;64.8039888718342;2693.09150422103;1863.09537413661;1.00447051881049;0.989827;5.713984;5.7;0.970891;-;-
4321402;tenente portela;RS;78.92;13.39;1.61;0.15;76.63;84.53;94.24;204;1623;0.46;42.95;100.14;208;2037;14497;579213;0.1;0.48;0.154859626129544;39.9539904807891;0.55;13.8;6.9;NA;1.75416182950283;248.371089708159;NA;0.0319217769193626;102.821178174795;329.642454990688;1613.86507346348;1047.11756432365;7.74427268363227;0.982884;6.264806;6.2;0.75869;4.06944;3.1
4321436;terra de areia;RS;39.79;50.74;2.24;0.02;99.6;83.14;95.46;128;743;0.45;72.62;109.5;415;873;10334;291338;0.05;0.12;0.124637120185794;28.1921811496033;0.43;29.03;0;0.937294368105284;1.67865228549807;296.811934192446;NA;32.1878265918328;111.486676020902;287.843832978518;1811.03062705632;1002.00773272692;0.954051697203551;0.903296;6.10235;5.5;0.817152;-;-
4321451;teutonia;RS;97.34;2.07;3.51;0.01;99.84;91.53;98.63;524;3714;1.55;184.47;100.67;1021;3135;32797;1576004;0.27;3.75;0.126718907217124;48.0532975577035;0.35;3.05;36.59;288.019300545782;2.62026189037622;371.81821868144;NA;5.57465621855658;54.3652629813703;236.140805561484;1141.27453943958;1616.93923925969;6.72925522172604;0.972052;6.455131;6.3;0.880883;5.158165;4.5
4321469;tio hugo;RS;65.59;5.88;0.16;NA;94.36;86.13;96.42;47;267;1.53;28.67;100.62;53;505;3267;174783;0.03;0.14;0.170798898071625;53.4995408631772;0.4;0;0;NA;NA;376.851558681304;NA;0.00734618916437098;328.666489133762;175.214857667585;4296.41656565657;1879.41446587083;NA;1;6.440643;6.4;0.946243;4.884613;4.6
4321477;tiradentes do sul;RS;71.22;21.14;0.15;0.05;74.67;78.56;94.01;77;232;-1.91;21.67;183.66;47;883;5129;196241;0.03;0.16;0.181321895106259;38.2610645349971;0.48;0;0;NA;0.178413257689296;89.0591722375502;NA;10.8791187365958;154.279883018132;31.5847787093001;2736.67243517255;1400.6861922402;0.507216923825346;0.960738;6.064908;5.8;0.933372;-;-
4321493;toropi;RS;88.66;5.77;0.28;NA;85.35;78.75;95.88;49;166;-1.16;12.88;220.99;44;145;2554;101333;0.02;0.39;0.0740015661707126;39.6761942051684;0.44;0;0;NA;NA;92.858345314807;NA;20.1225528582615;265.632952231793;66.6192756460454;5495.84687548943;2151.78652310102;NA;-;-;-;-;-;-
4321501;torres;RS;81.78;14.92;48.1;0.02;99.79;93.03;97.16;997;6398;1.56;258.32;123.98;1671;4615;41751;1382097;0.24;0.56;0.150559268041484;33.1033268664224;0.47;28.74;31.14;2.90759502766401;3.12750291007075;1217.0277670117;NA;21.0968120524059;103.949909223731;1175.32907283658;1036.95263514646;991.973982898613;4.82774599167172;0.991768;6.317672;6.3;0.910813;-;-
4321600;tramandai;RS;86.75;8.36;17.69;0.03;99.5;90.29;97.57;1000;5518;2.26;380.65;105.91;2635;7215;54387;1234544;0.21;0.5;0.181109456303896;22.6992479820545;0.5;33.1;11.03;0.00373250960707522;1.90683311911841;846.617266887497;NA;21.2033390332249;138.656796477099;601.504312795337;946.30654365933;1079.8833335172;4.16925045574858;0.978359;5.807264;5.7;0.900114;-;-
4321626;travesseiro;RS;90.6;5.06;1.45;NA;99.4;86.78;97.19;49;154;-0.6;26.67;266.16;20;91;2152;78087;0.01;0.19;0.0515799256505576;36.285780669145;0.35;0;46.47;NA;NA;160.117216132216;NA;2.58689591078067;137.711092007435;121.648596654275;551.986821561338;2782.60946561338;NA;0.974838;6.568496;6.4;0.984536;5.298323;5.2
4321634;tres arroios;RS;68.39;11.48;0.88;0.1;82.49;77.33;97.08;27;162;-0.81;17.44;334.48;18;86;2591;141196;0.02;0.12;0.0401389424932459;54.4947896565033;0.62;0;0;1.34928598996526;0.83694229946538;372.570757184935;NA;0.00185256657661135;149.001146275569;221.889857197993;5417.36507912003;2773.0227325357;0.729965896927788;0.987615;6.633079;6.6;0.988404;5.183939;5.1
4321667;tres cachoeiras;RS;44.99;33.71;12.94;0.02;99.38;88.28;96.74;204;893;0.59;43.59;115.76;166;720;10962;308568;0.05;0.13;0.0808246670315636;28.1488779419814;0.4;0;63.86;2.98713738368911;2.65599027394789;241.134636374756;NA;9.53849662470352;91.4803466520708;148.444358693669;1707.27882685641;1223.96372012407;3.03539638712171;1;6.717439;6.7;0.962545;4.85578;4.7
4321709;tres coroas;RS;67.4;25.44;71.27;NA;98.99;87.56;96.84;310;1596;0.21;147.78;89.99;838;3961;24425;805145;0.14;0.33;0.196479017400205;32.9639713408393;0.4;0;16.38;789.220511770727;1.57665278709277;236.084712384431;NA;9.36921187308086;29.8622165813715;156.033639713408;1342.33139119754;924.437217604913;3.10449929448265;0.995595;6.772852;6.7;0.954958;-;-
